internalTaxonId,scientificName,name,language,main
4425,Chalinolobus tuberculatus,Langschwanz-Lappenfledermaus,German,false
4425,Chalinolobus tuberculatus,Neuseeland-Lappenfledermaus,German,false
4425,Chalinolobus tuberculatus,New Zealand Long-tailed Bat,English,true
44581,Mustelus fasciatus,Striped Dogfish,English,false
44581,Mustelus fasciatus,Cação-listrado,Portuguese,false
44581,Mustelus fasciatus,Cação-malhado,Portuguese,false
44581,Mustelus fasciatus,Gatuso,Spanish; Castilian,false
44581,Mustelus fasciatus,Gatuzo,Spanish; Castilian,false
44581,Mustelus fasciatus,Recorre-costas,Portuguese,false
44581,Mustelus fasciatus,Striped Smoothhound,English,true
44586,Schroederichthys saurisqualus,Lizard Catshark,English,true
44595,Rhinoptera brasiliensis,Brazilian Cownose Ray,English,false
44539,Potamonautes raybouldi,East African Tree Hole Crab,English,false
44575,Atlantoraja castelnaui,Spotback Skate,English,false
44575,Atlantoraja castelnaui,Raia-chita,Spanish; Castilian,false
44575,Atlantoraja castelnaui,Raia-jereba,Spanish; Castilian,false
44575,Atlantoraja castelnaui,Raya A Lunares,Spanish; Castilian,false
44575,Atlantoraja castelnaui,Raya Chita,Spanish; Castilian,false
44575,Atlantoraja castelnaui,Raya pintada,Spanish; Castilian,false
44575,Atlantoraja castelnaui,Raya Pintada,Spanish; Castilian,false
44575,Atlantoraja castelnaui,Spotback Skate,English,true
44577,Benthobatis kreffti,Brazilian Blind Electric Ray,English,false
44577,Benthobatis kreffti,Arraia Cega,Spanish; Castilian,false
44577,Benthobatis kreffti,Krefft's Blind Numbfish,English,true
44578,Galeus mincaronei,Southern Sawtail Catshark,English,false
44578,Galeus mincaronei,Tubarão-cauda-de-serra-do-sul,Spanish; Castilian,false
44617,Pseudoginglymostoma brevicaudatum,Shorttail Nurse Shark,English,true
44694,Trachypithecus johnii,Black Leaf Monkey,English,false
44694,Trachypithecus johnii,Hooded Leaf Monkey,English,false
44694,Trachypithecus johnii,Indian Hooded Leaf Monkey,English,false
44694,Trachypithecus johnii,John's Langur,English,false
44694,Trachypithecus johnii,John’s Langur,English,false
44694,Trachypithecus johnii,Nilgiri Black Langur,English,false
44694,Trachypithecus johnii,Nilgiri Leaf Monkey,English,false
44694,Trachypithecus johnii,Langur De Nilgiri,Spanish; Castilian,false
44694,Trachypithecus johnii,Langur Du Nilgiri,French,false
44694,Trachypithecus johnii,Semnopithèque Des Nilgiris,French,false
44694,Trachypithecus johnii,Nilgiri Langur,English,true
44642,Sympterygia acuta,Raya,Spanish; Castilian,false
44642,Sympterygia acuta,Raya Marrón Oscuro,Spanish; Castilian,false
44642,Sympterygia acuta,Bignose Fanskate,English,true
44656,Gurgesiella dorsalifera,Onefin Skate,English,true
44781,Rhinolophus hilli,Hill's Horseshoe Bat,English,true
44710,Trachycystis clifdeni,Dlinza Forest Pinwheel,English,false
44784,Rhinolophus ruwenzorii,Ruwenzori Horseshoe Bat,English,false
44786,Rhinolophus ziama,Ziama Horseshoe Bat,English,true
44861,Fukomys kafuensis,Kafue Mole-rat,English,true
45067,Otomys lacustris,Tanzanian Vlei Rat,English,false
45071,Otomys burtoni,Burton’s Vlei Rat,English,false
4592,Cheilinus undulatus,Giant Wrasse,English,false
4592,Cheilinus undulatus,Humphead,English,false
4592,Cheilinus undulatus,Humphead Wrasse,English,false
4592,Cheilinus undulatus,Maori Wrasse,English,false
4592,Cheilinus undulatus,Napoleon Wrasse,English,false
4592,Cheilinus undulatus,Truck Wrasse,English,false
4592,Cheilinus undulatus,Undulate Wrasse,English,false
4592,Cheilinus undulatus,Napoleon,French,false
4602,Laubuka caeruleostigmata,Flying Minnow,English,true
4618,Cherax tenuimanus,Hairy Marron,English,false
4618,Cherax tenuimanus,Marron,English,false
4615,Chelonia mydas,Aruanã,Portuguese,false
4615,Chelonia mydas,Tartaruga Verde,Portuguese,false
4615,Chelonia mydas,Tortue comestible,French,false
4615,Chelonia mydas,Tortue franche,French,false
4615,Chelonia mydas,Tortue verte,French,false
4615,Chelonia mydas,Tortuga Blanca,Spanish; Castilian,false
4615,Chelonia mydas,Tortuga Verde,Spanish; Castilian,false
4615,Chelonia mydas,الخضراء السلحفاة,Arabic,false
4615,Chelonia mydas,Green Turtle,English,true
46344,Bothrops alcatraz,Jararaca-de-Alcatrazes,Portuguese,false
46344,Bothrops alcatraz,Alcatrazes Lancehead,English,true
4685,Chiropotes albinasus,Red-nosed Bearded Saki,English,false
4685,Chiropotes albinasus,Red-nosed Saki,English,false
4685,Chiropotes albinasus,White-nosed Bearded Saki,English,false
4685,Chiropotes albinasus,Cuxiú,Spanish; Castilian,false
4685,Chiropotes albinasus,Cuxiú-de-nariz-branco,Portuguese,false
4685,Chiropotes albinasus,Cuxiú-de-nariz-vermelho,Portuguese,false
4685,Chiropotes albinasus,Saki À Nez Blanc,French,false
4685,Chiropotes albinasus,Saki Nariblanco,Spanish; Castilian,false
4685,Chiropotes albinasus,Weißnasensaki,German,false
4685,Chiropotes albinasus,White-nosed Saki,English,true
4788,Chondrostoma knerii,Dalmation Nase,English,false
4790,Chondrostoma phoxinus,Minnow-nase,English,false
4794,Chondrostoma soetta,Italian Nase,English,false
4794,Chondrostoma soetta,Savetta,Italian,false
4795,Parachondrostoma toxostoma,South-west European Nase,English,false
4870,Floridobia helicogyra,Helicoid Spring Snail,English,false
4870,Floridobia helicogyra,Crystal Siltsnail,English,true
4955,Clappia cahabensis,Cahaba Pebblesnail,English,false
4985,Clupeonella abrau,Abrau tyulka,English,true
5056,Codringtonia codringtonii,Rock Snail,English,true
5076,Coelops robinsoni,Malayan Tailless Leaf-nosed Bat,English,true
5144,Colobus polykomos,Ursine Black-and-White Colobus,English,false
5144,Colobus polykomos,Western Black-and-White Colobus,English,false
5144,Colobus polykomos,Western Pied Colobus,English,false
5144,Colobus polykomos,Colobe à camail,French,false
5144,Colobus polykomos,Colobe à longs poils,French,false
5144,Colobus polykomos,Colobe blanc et noir,French,false
5144,Colobus polykomos,Colobe blanc et noir d'Afrique occidentale,French,false
5144,Colobus polykomos,Colobe Magistrat,French,false
5144,Colobus polykomos,Colobo Blanco y Negro de Africa Occidental,Spanish; Castilian,false
5144,Colobus polykomos,Colobo Rey,Spanish; Castilian,false
5144,Colobus polykomos,King Colobus,English,true
5145,Colobus satanas,Colobe noir,French,false
5145,Colobus satanas,Colobo Negro,Spanish; Castilian,false
5145,Colobus satanas,Black Colobus,English,true
5146,Colobus vellerosus,Geoffroy's Black-and-White Colobus,English,false
5146,Colobus vellerosus,Ursine Colobus,English,false
5146,Colobus vellerosus,White-thighed Black-and-White Colobus,English,false
5146,Colobus vellerosus,Colobe de Geoffroy,French,false
5146,Colobus vellerosus,Colobo de Muslos Blancos,Spanish; Castilian,false
5146,Colobus vellerosus,White-thighed Colobus,English,true
5369,Coregonus lavaretus,Lavaret,English,false
5380,Coregonus oxyrinchus,Houting,English,true
54345,Peltophryne lemur,Lowland Caribbean Toad,English,false
54345,Peltophryne lemur,Puerto Rican Crested Toad,English,false
54345,Peltophryne lemur,Sapo Concho,Spanish; Castilian,false
54353,Philoria kundagungan,Mountain Frog,English,false
54353,Philoria kundagungan,Red And Yellow Mountain Frog,English,false
54354,Philoria loveridgei,Loveridge’s Frog,English,false
54355,Philoria sphagnicolus,Sphagnum Frog,English,false
54397,Arthroleptis aureoli,Freetown Long-fingered Frog,English,true
54478,Ghatophryne ornata,Black Torrent Toad,English,false
54478,Ghatophryne ornata,Ornate Stream Toad,English,false
54478,Ghatophryne ornata,Malabar Torrent Toad,English,true
54481,Ghatophryne rubigina,Red Stream Toad,English,false
54481,Ghatophryne rubigina,Silent Valley Torrent Toad,English,false
54481,Ghatophryne rubigina,Kerala Stream Toad,English,true
54420,Astylosternus nganhanus,Nganha Night Frog,English,true
54490,Atelopus arthuri,Arthur's Stubfoot Toad,English,true
54493,Atelopus boulengeri,Boulenger's Stubfoot Toad,English,true
54495,Atelopus carbonerensis,Venezuelan Yellow Frog,English,false
54495,Atelopus carbonerensis,Sapito Arlequin De La Carbonera,Spanish; Castilian,false
54495,Atelopus carbonerensis,La Carbonera Stubfoot Toad,English,true
54497,Atelopus certus,Toad Mountain Harlequin Frog,English,false
54497,Atelopus certus,Rana Arlequín de Cerro Sapo,Spanish; Castilian,false
54497,Atelopus certus,Darien Stubfoot Toad,English,true
54498,Atelopus chiriquiensis,Lewis' Stubfoot Toad,English,false
54498,Atelopus chiriquiensis, Rana Arlequín de Chiriqui,Spanish; Castilian,false
54498,Atelopus chiriquiensis,Chiriqui Harlequin Frog,English,true
54436,Leptodactylodon perreti,Perret's Egg Frog ,English,true
54446,Bombina lichuanensis,Lichuan Bell Toad,English,false
5447,Cottus petiti,Chabot du Lez,French,true
54563,Atelopus zeteki,Panamanian Golden Frog,English,false
54563,Atelopus zeteki,Rana Dorada,Spanish; Castilian,false
54563,Atelopus zeteki,Cerro Campana Stubfoot Toad,English,true
54501,Atelopus coynei,Rio Faisanes Stubfoot Toad,English,true
54502,Atelopus cruciger,Rancho Grande Harlequin Frog,English,false
54502,Atelopus cruciger,Sapito Rayado,Spanish; Castilian,false
54502,Atelopus cruciger,Veragua Stubfoot Toad,English,true
54505,Atelopus elegans,Elegant Stubfoot Toad,English,false
54505,Atelopus elegans,Jambato del Pacífico,Spanish; Castilian,false
54505,Atelopus elegans,Rana Jambato Del Pacífico,Spanish; Castilian,false
54583,Anaxyrus baxteri,Baxter's Toad,English,false
54583,Anaxyrus baxteri,Wyoming Toad,English,true
54512,Atelopus franciscus,Central Coast Stubfoot Toad,English,false
54512,Atelopus franciscus,Atélope De Guyane Francaise,French,false
54514,Atelopus glyphus,Pirre Harlequin Frog,English,false
54514,Atelopus glyphus,Rana Arlequín de Pirre,Spanish; Castilian,false
54514,Atelopus glyphus,Pirri Range Stubfoot Toad,English,true
54520,Atelopus limosus,Limosa Harlequin Frog,English,false
54520,Atelopus limosus,Rana Arlequín Limosa,Spanish; Castilian,false
54522,Atelopus longirostris,Longnose Stubfoot Toad,English,false
54522,Atelopus longirostris,Scrawny Stubfoot-toad,English,false
54522,Atelopus longirostris,Longnose Harlequin Frog,English,true
54597,Rhaebo caeruleostictus,Blue-spotted Toad,English,true
54599,Anaxyrus californicus,California Toad,English,false
54599,Anaxyrus californicus,Mexican Arroyo Toad,English,false
54599,Anaxyrus californicus,Arroyo Toad,English,true
54529,Atelopus mucubajiensis,Mucubaji Stubfoot Toad,English,false
54529,Atelopus mucubajiensis,Sapito Arlequin De Mucubaji,Spanish; Castilian,false
54535,Atelopus oxyrhynchus,Rednose Stubfoot Toad,English,false
54535,Atelopus oxyrhynchus,Sapito Arlequin De Merida,Spanish; Castilian,false
54542,Atelopus pinangoi,Green And Red Venter Harlequin Toad,English,false
54542,Atelopus pinangoi,Sapito Arlequin De Pinango,Spanish; Castilian,false
54542,Atelopus pinangoi,Pinango Stubfoot Toad,English,true
54549,Atelopus senex,Pass Stubfoot Toad,English,true
54554,Atelopus sorianoi,Scarlet Harlequin Toad,English,false
54554,Atelopus sorianoi,Sapito Arlequin De Soriano,Spanish; Castilian,false
54554,Atelopus sorianoi,Cloud Forest Stubfoot Toad,English,true
54555,Atelopus spumarius,Pebas Stubfoot Toad,English,true
54558,Atelopus tamaense,Tamá Harlequin Toad,English,false
54558,Atelopus tamaense,Sapito Arlequin De Tama,Spanish; Castilian,false
54558,Atelopus tamaense,Venezuela Stubfoot Toad,English,true
54560,Atelopus varius,Clown Frog,English,false
54560,Atelopus varius,Golden Frog,English,false
54560,Atelopus varius,Painted Frog,English,false
54560,Atelopus varius,Veragoa Stubfoot Toad,English,false
54560,Atelopus varius,Rana Arlequin Variable,Spanish; Castilian,false
54560,Atelopus varius,Variable Harlequin Frog,English,true
54604,Peltophryne cataulaciceps,Cuban Pine Toad,English,false
54604,Peltophryne cataulaciceps,Sapito De Las Sabanas Arenosas,Spanish; Castilian,false
54683,Duttaphrynus kotagamai,Kotagamaga Kuru Mediya,Sinhala; Sinhalese,false
54684,Xanthophryne koynayensis,Chrome-yellow Toad,English,false
54684,Xanthophryne koynayensis,Koyna Toad,English,false
54684,Xanthophryne koynayensis,Humbali Village Toad,English,true
54617,Incilius cristatus,Large-crested Toad,English,false
54617,Incilius cristatus,Sapo Cresta Grande,Spanish; Castilian,false
54693,Peltophryne longinasus,Cuban Long-nosed Toad,English,false
54634,Peltophryne empusa,Cuban Small-eared Toad,English,false
54634,Peltophryne empusa,Guasabalo,Spanish; Castilian,false
54634,Peltophryne empusa,Sapo De Concha,Spanish; Castilian,false
54635,Incilius fastidiosus,Pico Blanco Toad,English,true
54639,Peltophryne fluviatica,Hispaniolan Crestless Toad,English,true
54641,Peltophryne fracta,Eastern Crested Toad,English,false
54650,Incilius gemmifer,Jeweled Toad,English,false
54650,Incilius gemmifer,Sapo Joya,Spanish; Castilian,false
54656,Peltophryne guentheri,Gunther's Caribbean Toad,English,false
54656,Peltophryne guentheri,Southern Crested Toad,English,true
54657,Peltophryne gundlachi,Cuban High-crested Toad,English,false
54657,Peltophryne gundlachi,Gundlach's Caribbean Toad,English,false
54657,Peltophryne gundlachi,Saptito Matraca,Spanish; Castilian,false
54667,Incilius ibarrai,Jalapa Toad,English,true
54776,Peltophryne taladai,Cuban Spotted Toad,English,false
54730,Incilius peripatetes,Almirante Trail Toad,English,true
54751,Rhinella rubropunctata,Sapo de Puntos Rojos,Spanish; Castilian,false
54751,Rhinella rubropunctata,Red-spotted Toad,English,true
54752,Rhinella rumbolli,Sapo de Salta,Spanish; Castilian,false
54752,Rhinella rumbolli,Salta Toad,English,true
54857,Osornophryne guacamayo,Guacamayo Plump Toad,English,false
54857,Osornophryne guacamayo,Sapo De Guacamayo,Spanish; Castilian,false
54872,Parapelophryne scalpta,鳞皮小蟾,Chinese,true
5481,Craseonycteris thonglongyai,Bumblebee Bat,English,false
5481,Craseonycteris thonglongyai,Kitti's Hog-nosed Bat,English,false
5481,Craseonycteris thonglongyai,Hog-nosed Bat,English,true
54819,Melanophryniscus devincenzii,Rivera Redbelly Toad,English,true
54824,Melanophryniscus montevidensis,Montevideo Redbelly Toad,English,false
54824,Melanophryniscus montevidensis,Tandilean Red-belly Toad ,English,false
54824,Melanophryniscus montevidensis,Sapinho de Barriga Vermelha Uruguaio,Portuguese,false
54824,Melanophryniscus montevidensis,Sapito de Darwin,Spanish; Castilian,false
54824,Melanophryniscus montevidensis,Sapito de Panza Roja de Tandil,Spanish; Castilian,false
54834,Metaphryniscus sosai,Sapito Rugoso Del Marahuaka,Spanish; Castilian,false
54849,Oreophrynella cryptica,Sapito Rugoso Del Auyan Tepui,Spanish; Castilian,false
54850,Oreophrynella huberi,Sapito Rugoso Del Sol,Spanish; Castilian,false
54851,Oreophrynella macconnelli,MacConnell's Bush Toad,English,false
54851,Oreophrynella macconnelli,Sapito Rugoso Del Mcconnell,Spanish; Castilian,false
54852,Oreophrynella nigra,Pebble Toad,English,false
54852,Oreophrynella nigra,Sapito Rugoso Del Kukenan,Spanish; Castilian,false
54853,Oreophrynella quelchii,Sapito Rugoso Del Roraima,Spanish; Castilian,false
54853,Oreophrynella quelchii,Roraima Bush Toad,English,true
54854,Oreophrynella vasquezi,Sapito Rugoso Del Ilu,Spanish; Castilian,false
54957,Centrolene daidaleum,Alban Cochran Frog,English,true
54908,Centrolene buckleyi,Buckley's Giant Glass Frog,English,true
54987,Cochranella riveroi,Ranita De Cristal De Rivero,Spanish; Castilian,false
54924,Centrolene lynchi,Lynch's Glassfrog,English,false
54924,Centrolene lynchi,Lynch's Giant Glass Frog,English,true
54992,Nymphargus siren,Rio Coca Cochran Frog,English,true
54933,Centrolene pipilatum,Rana de Cristal de Santa Rosa,Spanish; Castilian,false
54933,Centrolene pipilatum,Amazon Giant Glass Frog,English,true
54946,Nymphargus anomalus,Napo Cochran Frog,English,true
54948,Nymphargus balionota,Mottled Glassfrog,English,false
54948,Nymphargus balionota,Rana de Cristal de Puntos Canela,Spanish; Castilian,false
54948,Nymphargus balionota,Mindo Cochran Frog,English,true
54954,Nymphargus cochranae,Cochran Frog,English,true
54969,Nymphargus megacheirus,Rana de cristal de Manos Grandes,Spanish; Castilian,false
54969,Nymphargus megacheirus,Santa Rosa Cochran Frog,English,true
55002,Vitreorana antisthenesi,Ranita De Cristal De Rancho Grande,Spanish; Castilian,false
55075,Hyloxalus elachyhistus,Rana Cohete de Loja,Spanish; Castilian,false
55075,Hyloxalus elachyhistus,Loja Rocket Frog,English,true
55015,Hyalinobatrachium fragile,Ranita De Cristal Fragil,Spanish; Castilian,false
55092,Allobates humilis,Sapito Ninera Humilde,Spanish; Castilian,true
55025,Hyalinobatrachium orientale,Eastern Glass Frog,English,false
55025,Hyalinobatrachium orientale,Ranita De Cristal Oriental,Spanish; Castilian,false
55026,Hyalinobatrachium pallidum,Ranita De Cristal Palida,Spanish; Castilian,false
55040,Aromobates nocturnus,Sapito Oloroso Nocturno,Spanish; Castilian,false
55040,Aromobates nocturnus,Sapo Mapurite,Spanish; Castilian,false
55040,Aromobates nocturnus,Skunk Frog,English,true
55046,Hyloxalus anthracinus,South American Rocket Frog,English,true
55066,Allobates chalcopis,Martinique Volcano Frog,English,true
55072,Prostherapis dunni,Dunn's Rocket Frog ,English,false
55072,Prostherapis dunni,Sapito Ninera de Dunn,Spanish; Castilian,true
55104,Aromobates leopardalis,Sapito Leopardo,Spanish; Castilian,false
55104,Aromobates leopardalis,Leopard Rocket Frog,English,true
55173,Oophaga arborea,Polkadot Poison Frog,English,false
55173,Oophaga arborea,Rana Venenosa,Spanish; Castilian,false
55108,Allobates mandelorum,Sapito Ninera Oriental,Spanish; Castilian,true
55117,Anomaloglossus murisipanensis,Sapito Ninera Del Murisipan,Spanish; Castilian,false
