internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
60729,Barbus alluaudi,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Barbus,alluaudi,,,,,"Pellegrin, 1909","The genus <i>Barbus</i> (Cyprinidae) is restricted to a small number of species mainly inhabiting the European ichthyographic region including Northeast Africa. Most of the African species that are currently included in the genus, taxonomically do not appear to be closely related to the genus <i>Barbus sensu strictu</i>. However, no attempts have yet been made at an adequate nomenclature of the African forms. We therefore follow Berrebi <i>et al</i>. (1996) and use in this paper the term ‘<i>Barbus</i>’ for the cyprinid fish species which were previously considered as <i>Barbus</i> (Seegers <i>et al</i>., unpublished).Status doubtful. Banister (1972, 1973) reports this species as a possible hybrid between <i>Barbus somereni</i> and <i>Varicorhinus ruwenzorii</i>."
60799,Chiloglanis asymetricaudalis,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,MOCHOKIDAE,Chiloglanis,asymetricaudalis,,,,,"De Vos, 1993",
60733,Varicorhinus ruwenzori,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Varicorhinus,ruwenzori,,,,,"(Pellegrin, 1909)",
60736,Pseudochondrostoma duriense,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Pseudochondrostoma,duriense,,,,,"(Coelho, 1985)",
60738,Squalius keadicus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Squalius,keadicus,,,,,"(Stephanidis, 1971)","There has been a recent change of genus from <i>Leuciscus</i> to <i>Squalius</i> (Zardoya and Doadrio 1999, Bogutskaya and Zupancic 1999, Sanjur <i>et al</i>. 2003)."
60767,Rhabdalestes leleupi,ANIMALIA,CHORDATA,CHARACIFORMES,ACTINOPTERYGII,ALESTIDAE,Rhabdalestes,leleupi,,,,,"Poll, 1967",
60768,Marcusenius sp. nov. 'Turkwell',ANIMALIA,CHORDATA,OSTEOGLOSSIFORMES,ACTINOPTERYGII,MORMYRIDAE,Marcusenius,sp. nov. 'Turkwell',,,,,,An undescribed species (Seegers <i>et al</i>. unpublished).
60770,Clariallabes mutsindoziensis,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,CLARIIDAE,Clariallabes,mutsindoziensis,,,,,"Taverne &amp; De Vos, 1998",
60858,Cobitis zanandreai,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,COBITIDAE,Cobitis,zanandreai,,,,,"Cavicchioli, 1965",
60804,Chiloglanis ruziziensis,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,MOCHOKIDAE,Chiloglanis,ruziziensis,,,,,"De Vos, 1993",
60805,Luciobarbus graecus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Luciobarbus,graecus,,,,,"Steindachner, 1896",Some authorities cite the date of description as 1895.
60812,Synodontis macrops,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,MOCHOKIDAE,Synodontis,macrops,,,,,"Greenwood, 1963",
60826,Phoxinellus pseudalepidotus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Phoxinellus,pseudalepidotus,,,,,"Bogutskaya &amp; Zupančič, 2003",
60827,Parachondrostoma turiense,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Parachondrostoma,turiense,,,,,"(Elvira, 1987)",
60828,Squalius lucumonis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Squalius,lucumonis,,,,,"(Bianco, 1983)","Recent change of genus from <i>Leuciscus</i> to <i>Squalius</i> (Zardoya and Doadrio 1999, Sanjur <i>et al</i>. 2003)."
60829,Cobitis dalmatina,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,COBITIDAE,Cobitis,dalmatina,,,,,"Karaman, 1928",
60833,Lates angustifrons,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LATIDAE,Lates,angustifrons,,,,,"Boulenger, 1906",
60835,Lates macrophthalmus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LATIDAE,Lates,macrophthalmus,,,,,"Worthington, 1929",Taxonomic distinction probably not obvious when compared with <i>Lates niloticus</i>.
60836,Lates mariae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LATIDAE,Lates,mariae,,,,,"Steindachner,1909",
60837,Lates microlepis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LATIDAE,Lates,microlepis,,,,,"Boulenger, 1898",
60838,Cobitis punctilineata,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,COBITIDAE,Cobitis,punctilineata,,,,,"Economidis &amp; Nalbant, 1996",See Kottelat (1997).
60841,Haplochromis desfontainii,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,desfontainii,,,,,"(Lacepède, 1802)","The generic position of this species is still unclear and the validity of the genus <em>Astatotilapia </em>is not widely accepted. Therefore, we keep it in the original genus <em>Haplochromis </em>until a conclusive generic review of this group of fishes has been published."
60842,Nemacheilus pantheroides,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Nemacheilus,pantheroides,,,,,"(Goren &amp; Nalbant, 1982)","Initially included in <i>Nemacheilus insignis</i>, but valid as a separate species (M. Goren, pers. comm.)."
60857,Squalius torgalensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Squalius,torgalensis,,,,,"(Coelho, Bogutskaya, Rodrigues &amp; Collares-Pereira, 1998)","There has been a recent change from genus <i>Leuciscus</i> to <i>Squalius</i> (Zardoya and Doadrio 1999, Sanjur <i>et al</i>. 2003)."
61188,Rutilus prespensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Rutilus,prespensis,,,,,"(Karaman, 1924)","A revision of the genus <i>Rutilus</i> from southern Europe on morphological and molecular basis is in progress by Bianco P.G., Ketmaier, V. and Durand J.-Do."
61189,Haplochromis piceatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,piceatus,,,,,"Greenwood &amp; Gee, 1969",
61190,Salmo pallaryi,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salmo,pallaryi,,,,,"Pellegrin, 1924",
61264,Kneria ruaha,ANIMALIA,CHORDATA,GONORYNCHIFORMES,ACTINOPTERYGII,KNERIIDAE,Kneria,ruaha,,,,,"Seegers, 1995",
61267,Parakneria tanzaniae,ANIMALIA,CHORDATA,GONORYNCHIFORMES,ACTINOPTERYGII,KNERIIDAE,Parakneria,tanzaniae,,,,,"Poll, 1984",
61268,Nothobranchius albimarginatus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,albimarginatus,,,,,"Watters, Wildekamp &amp; Cooper, 1998","<em>Nothobranchius albimarginatus</em>&#160;was established&#160;as a species by Watters, Wildekamp and Cooper in 1998, and that status has since been accepted by all authors."
61280,Labeo percivali,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Labeo,percivali,,,,,"Boulenger, 1912","Originally described from the northern Ewaso Nyiro under the name <i>Labeo percivali</i>, which, according to Reid (1985) is a slender inland form of <i>L. bottegi</i> Vinciguerra, 1897 from the Juba system in Somalia, This is a doubtful synonym which we prefer not to follow here (Seegers <i>et al</i>., unpublished)."
61210,Haplochromis sp. nov. 'Amboseli',ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,sp. nov. 'Amboseli',,,,,,Undescribed species.
61285,Aplocheilichthys omoculatus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Aplocheilichthys,omoculatus,,,,,"Wildekamp, 1977",
61288,Nothobranchius lourensi,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,lourensi,,,,,"Wildekamp, 1977","<p><em>Nothobranchius lourensi</em>&#160;was established as a&#160;species by&#160;Wildekamp in 1977, and that status has since been accepted by all authors.</span></p>"
61215,Haplochromis katavi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,katavi,,,,,"Seegers, 1996",
61290,Cobitis arachthosensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,COBITIDAE,Cobitis,arachthosensis,,,,,"Economidis &amp; Nalbant, 1996",
61291,Oreochromis ndalalani,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,ndalalani,,,,,"Seegers &amp; Tichy, 1999",
61217,Scardinius scardafa,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Scardinius,scardafa,,,,,"(Bonaparte, 1837)",
61218,Nothobranchius annectens,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,annectens,,,,,"Watters, Wildekamp &amp; Cooper, 1998","<em>Nothobranchius annectens</em>&#160;was&#160;established as a species by Watters, Wildekamp and Cooper in 1998, and that status has since been accepted by all authors."
61220,Nothobranchius kilomberoensis,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,kilomberoensis,,,,,"Wildekamp, Watters &amp; Sainthouse, 2002","<p><em>Nothobranchius kilomberoensis </em>was established as a species by Wildekamp, Watters and Sainthouse in 2002, and that status has since been accepted by all authors.</span></p>"
61221,Nothobranchius steinforti,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,steinforti,,,,,"Wildekamp, 1977","<p><em>Nothobranchius steinforti</em> was established as a species by Wildekamp in 1977, and that status has since been accepted by all authors.</span></p>"
61296,Nothobranchius geminus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,geminus,,,,,"Wildekamp, Watters &amp; Sainthouse, 2002","<p><em>Nothobranchius geminus</em> was established as a species by Wildekamp, Watters and Sainthouse in 2002, and that status has since been accepted by all authors.</span></p>"
61223,Cobitis narentana,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,COBITIDAE,Cobitis,narentana,,,,,"Karaman, 1928",
61225,Aplocheilichthys sp. nov. 'Naivasha',ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Aplocheilichthys,sp. nov. 'Naivasha',,,,,,Taxonomic status uncertain: it has been reported under the names <i>Haplolichthys antinorii</i> and <i>Aplocheilichthys antinorii</i> (Vinciguerra 1883) but it differs from these two species.
61228,Chiloglanis mbozi,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,MOCHOKIDAE,Chiloglanis,mbozi,,,,,"Seegers, 1996",
61231,Salmo peristericus,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salmo,peristericus,,,,,"Karaman, 1938",It is considered sometimes only as a subspecies.
61235,Aphanius baeticus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,APHANIIDAE,Aphanius,baeticus,,,,,"Doadrio, Carmona &amp; Fernández-Delgado, 2002",
61244,Barbatula eregliensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Barbatula,eregliensis,,,,,(Bănărescu &amp; Nalbant 1978),The taxonomy of <i>Barbatula</i> is in need of revision.
61256,Pelasgus epiroticus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Pelasgus,epiroticus,,,,,"(Steindachner, 1895)","This taxon is recorded as ""discarded"" because it was in the Red List database twice (under different names). It is now recorded as a synonym of <span style=""font-style: italic;"">Pelasgus epiroticus </span>and the <span style=""font-style: italic;"">Phoxinellus epiroticus </span>assessments should be transferred to the <span style=""font-style: italic;"">Pelasgus epiroticus</span> species account as part of its Red List assessment history.<br><br>Following Eschmeyer (2004)  <i>Paraphoxinus epiroticus</i> was transferred to <i>Phoxinellus epiroticus</i>."
61259,Pelasgus prespensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Pelasgus,prespensis,,,,,"(Karaman, 1924)",
61271,Varicorhinus leleupanus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Varicorhinus,leleupanus,,,,,"Matthes, 1959",
61300,Kneria uluguru,ANIMALIA,CHORDATA,GONORYNCHIFORMES,ACTINOPTERYGII,KNERIIDAE,Kneria,uluguru,,,,,"Seegers, 1995",
61374,Pelasgus laconicus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Pelasgus,laconicus,,,,,"(Kottelat &amp; Barbieri, 2004)",
61304,Labeo trigliceps,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Labeo,trigliceps,,,,,"Pellegrin, 1926","The taxonomic status of this species is uncertain, Reid (1985) suspects the type specimens of <i>Labeo trigliceps</i> to be aberrant specimens of <i>L. cylindricus</i> (see Seegers <i>et al</i>. 2004)."
61388,Oxynoemacheilus pindus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Oxynoemacheilus,pindus,,,,,"(Economidis, 2005)",
61391,Alburnus belvica,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Alburnus,belvica,,,,,"Karaman, 1924",
61392,Squalius microlepis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Squalius,microlepis,,,,,"Heckel, 1843",Genus changed from from <i>Leuciscus</i> to <i>Squalius</i> (Bogutskaya 2002).
61393,Alosa vistonica,ANIMALIA,CHORDATA,CLUPEIFORMES,ACTINOPTERYGII,CLUPEIDAE,Alosa,vistonica,,,,,"Economidis &amp; Sinis, 1986","Recent molecular studies found all sea- and coast-spawing shads from the  Aegean, Black and Caspian Sea basins to be very closely related and  their taxonomy might be revised in the future. This species complex also includes Alosa vistonica. We follow the traditional  species concept until this species complex will be resolved."
61312,Telestes fontinalis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Telestes,fontinalis,,,,,"(Karaman, 1972)",
61394,Telestes ukliva,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Telestes,ukliva,,,,,"(Heckel, 1843)",Genus changed from <i>Leuciscus</i> to <i>Telestes</i> (Banarescin 1998).
61398,Atlantoraja cyclophora,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Atlantoraja,cyclophora,,,,,"(Regan, 1903)",
61333,Hucho perryi,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Hucho,perryi,,,,,"(Brevoort, 1856)",
61334,Bahaba taipingensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCIAENIDAE,Bahaba,taipingensis,,,,,"(Herre, 1932)",
61340,Semicossyphus pulcher,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRIDAE,Semicossyphus,pulcher,,,,,"(Ayres, 1854)",
61342,Squalius aradensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Squalius,aradensis,,,,,"(Coelho, Bogutskaya, Rodrigues &amp; Collares-Pereira, 1998)","Recent change from genus <i>Leuciscus</i> to <i>Squalius</i> (Zardoya and Doadrio 1999, Sanjur <i>et al</i>. 2003)."
61343,Romanogobio benacensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Romanogobio,benacensis,,,,,"(Pollini, 1816)","<span style=""font-style: italic;"">Gobio benacensis</span> considered a valid species according to molecular and morphological studies (Bianco and Ketmaier 2005). Transferred to <span style=""font-style: italic;"">Romanogobio</span> (see Kottelat and Freyhof 2007).<br>"
61345,Chondrostoma scodrense,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Chondrostoma,scodrense,,,,,"Elvira, 1987",
61346,Squalius svallize,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Squalius,svallize,,,,,"Heckel &amp; Kner, 1858","Recent change of genus from <i>Leuciscus</i> to <i>Squalius</i> (Zardoya and Doadrio 1999, Sanjur <i>et al</i>. 2003)."
61347,Oxynoemacheilus simavica,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Oxynoemacheilus,simavica,,,,,"(Balik &amp; Bănărescu, 1978)",The taxonomy of <i>Barbatula</i> is in need of revision.
61350,Aulopyge huegelii,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Aulopyge,huegelii,,,,,"Heckel, 1843","Following Eschmeyer (2004) the spelling of the specific name <i>huegeli</i> was corrected to <i>Aulopyge huegelii</i>.
<br>
<br>There has been some confusion about the date of publication of the specific name, with the years 1841, 1842 and 1843 being used by different sources. Kottelat (1997) is followed here as he states the following: ""Although the generic name <i>Aulopyge</i> is available from Heckel (1841a: 384 [published 30 April 1941]; also 1841b: 523 [published 1842 according to Eschmeyer, 1990]), the species name <i>A. huegelii</i> is only available from his 1842 description. In the 1841 paper, Heckel only mentioned that the species would be named for Hügel, but did not use the name <i>huegelii</i>. The description is repeated in Heckel (1843: 1021)."""
61351,Telestes turskyi,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Telestes,turskyi,,,,,"(Heckel, 1843)",Genus changed from <i>Leuciscus</i> to <i>Telestes</i>. (Ketmaier <i>et al</i>. 2004).
61352,Barbatula tschaiyssuensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Barbatula,tschaiyssuensis,,,,,"(Bănărescu &amp; Nalbant, 1964)",The taxonomy of <i>Barbatula</i> is in need of revision.
61353,Salaria economidisi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,BLENNIIDAE,Salaria,economidisi,,,,,"Kottelat, 2004",
61355,Pseudophoxinus punicus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Pseudophoxinus,punicus,,,,,"(Pellegrin, 1920)","The generic placement of this species has been discussed in the recent past and it is clear, that it is not a species of <em>Pseudophoxinus</em>, as considered by earlier authors. The relationships of the species is close to the genus <em>Alburnus </em>and <em>Anaecypris</em>. It was placed in <em>Anaecypris</em> by Geiger et al. (2014), an opinion followed here.&#160; Indeed, <em>Anaecypris </em>is closely related to <em>Alburnus</em>."
61363,Parachondrostoma arrigonis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Parachondrostoma,arrigonis,,,,,"(Steindachner, 1866)",
61365,Tristramella magdelainae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Tristramella,magdelainae,,,,,"(Lortet, 1883)",
61368,Nemacheilus jordanicus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Nemacheilus,jordanicus,,,,,"(Bănărescu &amp; Nalbant, 1966)","Initially included in <i>Nemacheilus insignis</i>, but valid as a separate species (M. Goren, pers. comm.)."
61379,Telestes polylepis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Telestes,polylepis,,,,,"Steindachner, 1866",Changed from genus from <i>Leuciscus</i> to <i>Telestes</i> (Banarescin 1998).
61383,Nemacheilus sp. nov.,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Nemacheilus,sp. nov.,,,,,,"Initially included in <i>Nemacheilus insignis</i>, but valid as a separate species (M. Goren, pers. comm.). Previously referred to by Banarescu (1982) as <i>N. tigris</i> Banarescu, Nalbent & Goren, 1982."
61459,Acanthodactylus mechriguensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,mechriguensis,,,,,"Nouira &amp; Blanc, 1999","This species is closely related to the <i>Acanthodactylus pardalis</i> (Lichtenstein, 1823) complex."
61401,Diplobatis colombiensis,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,NARCINIDAE,Diplobatis,colombiensis,,,,,"Fechhelm &amp; McEachran, 1984","The dorsal colour pattern consist in brown spots ranging from ¼ to 1 times the size of the orbits, arranged fairly symmetrically on the disc, pectoral fins and tail, which distinguish it from the sympatric <i>D. guamachensis</i>."
61402,Diplobatis guamachensis,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,NARCINIDAE,Diplobatis,guamachensis,,,,,"Martín Salazar, 1957",The species is distinguished from the sympatric <em>Diplobatis colombiensis</em> in that it presents brown bands running longitudinally on the edges of the disc and the pelvic fins and transversely on the body and tail; bands vary in thickness but never exceed 0.5 times the diameter of the eye.
61403,Diplobatis ommata,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,NARCINIDAE,Diplobatis,ommata,,,,,"(Jordan &amp; Gilbert, 1890)",
61460,Acanthodactylus pardalis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,pardalis,,,,,"(Lichtenstein, 1823)","Records of this species from Israel refer to <i>Acanthodactylus beershebensis</i>, and records from Jordan refer to <i>A. ahmadisii</i> (Y. Werner pers. comm). Records from Algeria refer to another species."
61404,Diplobatis picta,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,NARCINIDAE,Diplobatis,picta,,,,,"Palmer, 1950",
61406,Narcine brevilabiata,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,NARCINIDAE,Narcine,brevilabiata,,,,,"Bessednov, 1966",
61408,Rostroraja alba,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Rostroraja,alba,,,,,"(Lacepède, 1803)",
61475,Chalcides ebneri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,ebneri,,,,,"Werner, 1931",
61476,Chalcides guentheri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,guentheri,,,,,"Boulenger, 1887",
61478,Chalcides manueli,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,manueli,,,,,"Hediger, 1935",
61479,Chalcides mauritanicus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,mauritanicus,,,,,"(Duméril &amp; Bibron, 1839)",
61419,Zapteryx brevirostris,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,TRYGONORRHINIDAE,Zapteryx,brevirostris,,,,,"(Müller &amp; Henle, 1841)",
61488,Chalcides simonyi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,simonyi,,,,,"Steindachner, 1891","This species used to be considered as a subspecies of <em>Chalcides polylepis</em>, but it was separated as a full species by (Pasteur <em>et al</em>. 1988; Brown and Pestano 1998). According to López Jurado (1998), the International Commission of Zoological Nomenclature ruled that the valid name of this taxon is <em>C. simonyi</em>, and not <em>C. occidentalis</em>."
61426,Lamprophis geometricus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LAMPROPHIIDAE,Lamprophis,geometricus,,,,,"(Schlegel, 1837)",
61492,Mediodactylus amictopholis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Mediodactylus,amictopholis,,,,,"(Hoofien, 1967)",
61427,Lycognathophis seychellensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Lycognathophis,seychellensis,,,,,"(Schlegel, 1837)","We follow Smith and Wallach (1994) in including this species in the monotypic genus <i>Lycognathophis</i>, rather than in <i>Scopelophis</i>, as proposed by Dowling (1990)."
